"","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","DBH"
"2395","Loyola","2","Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata",49.7
"2396","Loyola","2","Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata",40.9
"2397","Loyola","2","Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata",8.7
"2398","Loyola","2","Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata",12.6
"2399","Loyola","2","Private","Inst","I","I1005","MA","MABA","MABA","Malus Baccata",23.7
"2400","Loyola","2","Private","Inst","I","I1002","MA","MABA","MABA","Malus Baccata",5
"2401","Loyola","2","Private","Inst","I","I1002","MA","MABA","MABA","Malus x 'Makamik'",6.3
"2402","Loyola","2","Private","Inst","I","I1014","MA","MABA","MABA","Malus x Centurion",28
"2403","Loyola","2","Private","Inst","I","I1014","MA","MABA","MABA","Malus x Rosthurn",24
"2404","Loyola","2","Public","Row","S","S1027","MA","MABA","MABA","Malus x 'Dolgo'",6
"2405","Loyola","2","Public","Row","S","S1030","MA","MABA","MABA","Malus x 'Makamik'",5.5
"2406","Loyola","2","Public","Row","S","S1030","MA","MABA","MABA","Malus x 'Makamik'",5.3
"2407","Loyola","2","Public","Row","S","S1035","MA","MABA","MABA","Malus 'Robinson'",63.1
"2408","Loyola","2","Public","Row","S","S1040","MA","MABA","MABA","Malus x 'Robinson'",5.5
"2409","Loyola","2","Public","Row","S","S1046","MA","MABA","MABA","Malus baccata 'Columnaris'",15.4
"2410","Loyola","2","Public","Row","S","S1046","MA","MABA","MABA","Malus baccata 'Columnaris'",22.5
"2411","Loyola","2","Public","Row","S","S1050","MA","MABA","MABA","Malus 'Red Jade'",23.5
"2412","Loyola","2","Public","Row","S","S1055","MA","MABA","MABA","Malus x Centurion®",7.7
"2413","Loyola","2","Public","Row","S","S1058","MA","MABA","MABA","Malus x 'Rosseau'",5.4
"2414","Loyola","2","Public","Row","S","S1061","MA","MABA","MABA","Malus x 'Profusion'",4.5
"2415","Loyola","2","Public","Row","S","S1065","MA","MABA","MABA","Malus x 'Makamik'",4.8
"2416","Loyola","2","Public","Row","S","S1066","MA","MABA","MABA","Malus x 'Harvest Gold'¿",NA
"2417","Loyola","2","Public","Row","S","S1067","MA","MABA","MABA","Malus 'Prairiefire'",27.4
"2418","Loyola","2","Public","Row","S","S1069","MA","MABA","MABA","Malus x 'Harvest Gold'¿",8.7
"2419","Loyola","2","Public","Row","S","S1069","MA","MABA","MABA","Malus x 'Jefspire' (Purple Spire TM)",8.6
"2420","Loyola","2","Public","Row","S","S1071","MA","MABA","MABA","Malus x 'Dolgo'",4.8
"2421","Loyola","2","Public","Row","S","S1073","MA","MABA","MABA","Malus 'Red Jade'",16.2
"2422","Loyola","2","Public","Row","S","S1074","MA","MABA","MABA","Malus x 'Rosseau'",5.8
"2423","Loyola","2","Public","Row","S","S1099","MA","MABA","MABA","Malus x 'Makamik'",NA
"2424","Loyola","2","Public","Row","S","S1103","MA","MABA","MABA","Malus x 'Robinson'",5.1
"2425","Loyola","2","Public","Row","S","S1105","MA","MABA","MABA","Malus x 'Makamik'",NA
"2426","Loyola","2","Public","Row","S","S1105","MA","MABA","MABA","Malus x 'Makamik'",11.1
"2427","Loyola","2","Public","Row","S","S1105","MA","MABA","MABA","Malus 'Robinson'",11.7
"2428","Loyola","2","Private","Private","Y","Y1060","MA","MABA","MABA","Malus Baccata",92.3
"2429","Loyola","2","Private","Private","Y","Y1061","MA","MABA","MABA","Malus Baccata",7.9
"2430","Loyola","2","Private","Private","Y","Y1070","MA","MABA","MABA","Malus Baccata",14
"2431","Loyola","2","Private","Private","Y","Y1082","MA","MABA","MABA","Malus Baccata",39.8
"2432","Loyola","2","Private","Private","Y","Y1082","MA","MABA","MABA","Malus Baccata",33.2
"2433","Loyola","2","Private","Private","Y","Y1086","MA","MABA","MABA","Malus Baccata (cultivar?)",18.8
"2434","Loyola","2","Public","Row","S","S1048","MA","MACO","MACO","Malus coronaria",41
"2435","Loyola","2","Public","Row","S","S1048","MA","MACO","MACO","Malus coronaria",40.9
"2436","Loyola","2","Private","Private","Y","Y1010","MA","MADO","MADO","Malus Domestica",12.5
"2437","Loyola","2","Private","Private","Y","Y1047","MA","MADO","MADO","Malus Domestica",27.3
"2438","Loyola","2","Private","Private","Y","Y1047","MA","MADO","MADO","Malus Domestica",39.3
"2439","Loyola","2","Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris",32
"2440","Loyola","2","Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris",32.1
"2441","Loyola","2","Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris",34.2
"2442","Loyola","2","Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris",19.9
"2443","Loyola","2","Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris",29
"2444","Loyola","2","Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris",29.2
"2445","Loyola","2","Public","Park","P","P1003","MA","MASY","MASY","Malus Sylvestris",16.1
"2446","Loyola","2","Public","Row","S","S1021","MA","MASY","MASY","Malus sylvestris",40.4
"2447","Loyola","2","Public","Row","S","S1029","MA","MASY","MASY","Malus sylvestris",15.5
"2448","Loyola","2","Public","Row","S","S1035","MA","MASY","MASY","Malus sylvestris",26.1
"2449","Loyola","2","Public","Row","S","S1047","MA","MASY","MASY","Malus sylvestris",22.9
"2450","Loyola","2","Public","Row","S","S1061","MA","MASY","MASY","Malus sylvestris",13.3
"2451","Loyola","2","Public","Row","S","S1088","MA","MASY","MASY","Malus sylvestris",22.5
"2452","Loyola","2","Private","Private","Y","Y1032","MA","MASY","MASY","Malus Sylvestris",36.4
"2453","Loyola","2","Private","Private","Y","Y1040","MA","MASY","MASY","Malus Sylvestris",35.3
"2454","Loyola","2","Private","Private","Y","Y1074","MA","MALO","MAXXLO","Malus ""Louisa""",8.4
"2455","Loyola","2","Private","Inst","I","I1012","MC","MCAM","MCAM","Maackia Amurensis",6.7
"2456","Loyola","2","Private","Inst","I","I1012","MC","MCAM","MCAM","Maackia Amurensis",5.2
"2457","Loyola","2","Public","Row","S","S1027","MC","MCAM","MCAM","Maackia amurensis",3.6
"2458","Loyola","2","Public","Row","S","S1055","MC","MCAM","MCAM","Maackia amurensis",4.8
"2459","Loyola","2","Public","Row","S","S1064","MC","MCAM","MCAM","Maackia amurensis 'Starburst'",6.8
"2460","Loyola","2","Public","Row","S","S1065","MC","MCAM","MCAM","Maackia amurensis",6.4
"2461","Loyola","2","Public","Row","S","S1021","MG","MGAC","MGAC","Magnolia acuminata",7.2
"2462","Loyola","2","Public","Row","S","S1030","MG","MGAC","MGAC","Magnolia acuminata",NA
"2463","Loyola","2","Public","Row","S","S1019","MG","MGKO","MGKO","Magnolia kobus",36.6
"2464","Loyola","2","Public","Row","S","S1047","MG","MGKO","MGKO","Magnolia kobus",30.1
"2465","Loyola","2","Private","Private","Y","Y1029","MG","MGSN","MGXXSN","Magnolia x Sunsation",16.7
"2466","Loyola","2","Private","Inst","I","I1009","MG","MGSO","MGXXSO","Magnolia x Soulangeana",15.2
"2467","Loyola","2","Public","Row","S","S1103","MG","MGSO","MGXXSO","Magnolia x Soulangeana",5.4
"2468","Loyola","2","Private","Private","Y","Y1019","MG","MGSO","MGXXSO","Magnolia x Soulangeana",6.7
"2469","Loyola","2","Private","Private","Y","Y1057","MG","MGSO","MGXXSO","Magnolia x Soulangeana",7.4
"2470","Loyola","2","Private","Private","Y","Y1088","MG","MGSO","MGXXSO","Magnolia x Soulangeana",55.3
"2471","Loyola","2","Private","Private","Y","Y1088","MG","MGSO","MGXXSO","Magnolia x Soulangeana",96
"2472","Loyola","2","Private","Private","Y","Y1081","MG","MGSU","MGXXSU","Magnolia 'Susan'",29.5
"2473","Loyola","2","Private","Private","Y","Y1081","MG","MGSU","MGXXSU","Magnolia 'Susan'",16.6
"2474","Loyola","2","Private","Private","Y","Y1030","MO","MOAL","MOAL","Morus Alba",17.5
"2475","Loyola","2","Private","Private","Y","Y1054","MO","MOAL","MOAL","Morus Alba",5.1
"2476","Loyola","2","Private","Private","Y","Y1061","MO","MOAL","MOAL","Morus Alba",7.7
"2477","Loyola","2","Public","Row","S","S1016","OS","OSVI","OSVI","Ostrya virginiana",4.7
"2478","Loyola","2","Public","Row","S","S1017","OS","OSVI","OSVI","Ostrya virginiana",4
"2479","Loyola","2","Public","Row","S","S1039","OS","OSVI","OSVI","Ostrya virginiana",5.3
"2480","Loyola","2","Public","Row","S","S1062","OS","OSVI","OSVI","Ostrya virginiana",4.9
"2481","Loyola","2","Public","Row","S","S1062","OS","OSVI","OSVI","Ostrya virginiana",6.5
"2482","Loyola","2","Public","Row","S","S1100","OS","OSVI","OSVI","Ostrya virginiana",6
"2483","Loyola","2","Public","Row","S","S1103","OS","OSVI","OSVI","Ostrya virginiana",6
"2484","Loyola","2","Public","Park","P","P1001","PH","PHAM","PHAM","Phellodendron Amurensis 'His Majesty'",4.5
"2485","Loyola","2","Public","Row","S","S1030","PH","PHAM","PHAM","Phellodendron amurensis",4.6
"2486","Loyola","2","Public","Row","S","S1043","PH","PHAM","PHAM","Phellodendron amurensis 'Macho'",4.9
"2487","Loyola","2","Public","Row","S","S1064","PH","PHAM","PHAM","Phellodendron amurensis",6.1
"2488","Loyola","2","Public","Row","S","S1070","PH","PHAM","PHAM","Phellodendron amurensis 'Macho'",7.5
"2489","Loyola","2","Public","Row","S","S1072","PH","PHAM","PHAM","Phellodendron amurensis",6.7
"2490","Loyola","2","Private","Private","Y","Y1004","PH","PHCO","PHCO","Philadelphus Coronarius",5.8
"2491","Loyola","2","Private","Private","Y","Y1017","PH","PHCO","PHCO","Philadelphus Coronarius",11.2
"2492","Loyola","2","Public","Park","P","P1002","PH","PHPU","PHPU","Philadelphus Pubescens",7.1
"2493","Loyola","2","Public","Park","P","P1002","PH","PHPU","PHPU","Philadelphus Pubescens",8.6
"2494","Loyola","2","Public","Park","P","P1002","PH","PHPU","PHPU","Philadelphus Pubescens",9.3
"2495","Loyola","2","Private","Private","Y","Y1075","PH","PHVI","PHVI","Philadelphus Virginalis",23.4
"2496","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",12
"2497","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",12.1
"2498","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",12.3
"2499","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",12.8
"2500","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",13.5
"2501","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",13.5
"2502","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",15
"2503","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",15.2
"2504","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",17.9
"2505","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",18.9
"2506","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",28.4
"2507","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",28.5
"2508","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",40.2
"2509","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",48.3
"2510","Loyola","2","Public","Park","P","P1001","PI","PIAB","PIAB","Picea Abies",49.5
"2511","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",14
"2512","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",16
"2513","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",16.8
"2514","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",18.8
"2515","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",29.4
"2516","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",30.3
"2517","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",30.7
"2518","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",30.9
"2519","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",32.3
"2520","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",32.3
"2521","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",34.5
"2522","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",39.2
"2523","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",41.6
"2524","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",41.7
"2525","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",42
"2526","Loyola","2","Public","Park","P","P1005","PI","PIAB","PIAB","Picea Abies",45
"2527","Loyola","2","Public","Park","P","P1003","PI","PIAB","PIAB","Picea Abies",9.4
"2528","Loyola","2","Public","Park","P","P1003","PI","PIAB","PIAB","Picea Abies",10.9
"2529","Loyola","2","Public","Park","P","P1006","PI","PIAB","PIAB","Picea Abies",14.8
"2530","Loyola","2","Public","Row","S","S1018","PI","PIAB","PIAB","Picea abies",16.6
"2531","Loyola","2","Public","Row","S","S1018","PI","PIAB","PIAB","Picea abies",13.4
"2532","Loyola","2","Public","Row","S","S1027","PI","PIAB","PIAB","Picea abies 'Cupressina'",5.2
"2533","Loyola","2","Private","Private","Y","Y1011","PI","PIAB","PIAB","Picea Abies",17.3
"2534","Loyola","2","Private","Private","Y","Y1017","PI","PIAB","PIAB","Picea Abies",15.8
"2535","Loyola","2","Private","Private","Y","Y1017","PI","PIAB","PIAB","Picea Abies",15.6
"2536","Loyola","2","Private","Private","Y","Y1017","PI","PIAB","PIAB","Picea Abies",24.5
"2537","Loyola","2","Private","Private","Y","Y1017","PI","PIAB","PIAB","Picea Abies",21.5
"2538","Loyola","2","Private","Private","Y","Y1017","PI","PIAB","PIAB","Picea Abies",17.2
"2539","Loyola","2","Private","Private","Y","Y1019","PI","PIAB","PIAB","Picea Abies",41.1
"2540","Loyola","2","Private","Private","Y","Y1022","PI","PIAB","PIAB","Picea Abies",56.6
"2541","Loyola","2","Private","Private","Y","Y1024","PI","PIAB","PIAB","Picea Abies",66
"2542","Loyola","2","Private","Private","Y","Y1035","PI","PIAB","PIAB","Picea Abies",33.4
"2543","Loyola","2","Private","Private","Y","Y1052","PI","PIAB","PIAB","Picea Abies",49.3
"2544","Loyola","2","Private","Private","Y","Y1054","PI","PIAB","PIAB","Picea Abies",20.9
"2545","Loyola","2","Private","Private","Y","Y1074","PI","PIAB","PIAB","Picea Abies",4.6
"2546","Loyola","2","Private","Private","Y","Y1081","PI","PIAB","PIAB","Picea Abies",5.2
"2547","Loyola","2","Private","Inst","I","I1005","PI","PIEN","PIEN","Picea Engelmenni",25.9
"2548","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",20.9
"2549","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",21.4
"2550","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",25
"2551","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",25.2
"2552","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",25.2
"2553","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",27.6
"2554","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",30.7
"2555","Loyola","2","Public","Park","P","P1001","PI","PIGL","PIGL","Picea Glauca",33.2
"2556","Loyola","2","Public","Park","P","P1007","PI","PIGL","PIGL","Picea Glauca",8.8
"2557","Loyola","2","Public","Park","P","P1007","PI","PIGL","PIGL","Picea Glauca",9
"2558","Loyola","2","Private","Inst","I","I1002","PI","PIGL","PIGL","Picea Glauca",48.8
"2559","Loyola","2","Public","Row","S","S1022","PI","PIGL","PIGL","Picea glauca",38
"2560","Loyola","2","Public","Row","S","S1031","PI","PIGL","PIGL","Picea glauca",40.4
"2561","Loyola","2","Public","Row","S","S1033","PI","PIGL","PIGL","Picea glauca",13.5
"2562","Loyola","2","Public","Row","S","S1041","PI","PIGL","PIGL","Picea Glauca",9.1
"2563","Loyola","2","Public","Row","S","S1109","PI","PIGL","PIGL","Picea glauca",16.6
"2564","Loyola","2","Public","Row","S","S1089","PI","PIGL","PIGL","Picea glauca",28.2
"2565","Loyola","2","Private","Private","Y","Y1011","PI","PIGL","PIGL","Picea Glauca",16.2
"2566","Loyola","2","Private","Private","Y","Y1028","PI","PIGL","PIGL","Picea Glauca",35
"2567","Loyola","2","Private","Private","Y","Y1040","PI","PIGL","PIGL","Picea Glauca",44.8
"2568","Loyola","2","Private","Private","Y","Y1043","PI","PIGL","PIGL","Picea Glauca",43
"2569","Loyola","2","Private","Private","Y","Y1064","PI","PIGL","PIGL","Picea Glauca",13.7
"2570","Loyola","2","Private","Private","Y","Y1064","PI","PIGL","PIGL","Picea Glauca",7.7
"2571","Loyola","2","Private","Private","Y","Y1071","PI","PIGL","PIGL","Picea Glauca",24
"2572","Loyola","2","Private","Private","Y","Y1054","PI","PIMA","PIMA","Picea Mariana",18.8
"2573","Loyola","2","Public","Park","P","P1001","PI","PIOM","PIOM","Picea Omorika",4.7
"2574","Loyola","2","Public","Row","S","S1066","PI","PIOM","PIOM","Picea omorika",5.9
"2575","Loyola","2","Public","Row","S","S1083","PI","PIOM","PIOM","Picea omorika",8.3
"2576","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",22.8
"2577","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",24.6
"2578","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",25.7
"2579","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",30.1
"2580","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",31.4
"2581","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",32.5
"2582","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",38
"2583","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",38.8
"2584","Loyola","2","Public","Park","P","P1001","PI","PIPU","PIPU","Picea Pungens",44.1
"2585","Loyola","2","Public","Park","P","P1004","PI","PIPU","PIPU","Picea Pungens",21
"2586","Loyola","2","Public","Park","P","P1004","PI","PIPU","PIPU","Picea Pungens",26.6
"2587","Loyola","2","Public","Park","P","P1004","PI","PIPU","PIPU","Picea Pungens",52.4
"2588","Loyola","2","Public","Park","P","P1004","PI","PIPU","PIPU","Picea Pungens",32.1
"2589","Loyola","2","Public","Park","P","P1004","PI","PIPU","PIPU","Picea Pungens",31.8
"2590","Loyola","2","Public","Park","P","P1005","PI","PIPU","PIPU","Picea Pungens",23.3
"2591","Loyola","2","Public","Park","P","P1005","PI","PIPU","PIPU","Picea Pungens",32.3
"2592","Loyola","2","Public","Park","P","P1005","PI","PIPU","PIPU","Picea Pungens",33
"2593","Loyola","2","Public","Park","P","P1005","PI","PIPU","PIPU","Picea Pungens",33.5
"2594","Loyola","2","Private","Inst","I","I1001","PI","PIPU","PIPU","Picea Pungens",43.6
"2595","Loyola","2","Private","Inst","I","I1001","PI","PIPU","PIPU","Picea Pungens",43.5
"2596","Loyola","2","Private","Inst","I","I1001","PI","PIPU","PIPU","Picea Pungens",45.9
"2597","Loyola","2","Private","Inst","I","I1015","PI","PIPU","PIPU","Picea Pungens",33.4
"2598","Loyola","2","Private","Inst","I","I1015","PI","PIPU","PIPU","Picea Pungens",37.2
"2599","Loyola","2","Private","Inst","I","I1003","PI","PIPU","PIPU","Picea Pungens",18
"2600","Loyola","2","Private","Inst","I","I1003","PI","PIPU","PIPU","Picea Pungens",35
"2601","Loyola","2","Private","Inst","I","I1003","PI","PIPU","PIPU","Picea Pungens",22.4
"2602","Loyola","2","Private","Inst","I","I1016","PI","PIPU","PIPU","Picea Pungens",41
"2603","Loyola","2","Private","Inst","I","I1016","PI","PIPU","PIPU","Picea Pungens",11
"2604","Loyola","2","Private","Inst","I","I1016","PI","PIPU","PIPU","Picea Pungens",35
"2605","Loyola","2","Private","Inst","I","I1016","PI","PIPU","PIPU","Picea Pungens",29.4
"2606","Loyola","2","Private","Inst","I","I1016","PI","PIPU","PIPU","Picea Pungens",24.6
"2607","Loyola","2","Private","Inst","I","I1005","PI","PIPU","PIPU","Picea Pungens",44.3
"2608","Loyola","2","Private","Inst","I","I1002","PI","PIPU","PIPU","Picea Pungens",38.3
"2609","Loyola","2","Private","Inst","I","I1002","PI","PIPU","PIPU","Picea Pungens",6.5
"2610","Loyola","2","Private","Inst","I","I1006","PI","PIPU","PIPU","Picea Pungens",5.3
"2611","Loyola","2","Public","Row","S","S1010","PI","PIPU","PIPU","Picea pungens 'Glauca'",18.8
