"","fid","Sample.Site","Site.Code","Species.Code","Species.Latin","Genus","Latitude","Longitude","DBH","DBH.Round","Basal.Area","Subsite.Code","GS.Type","Classification","Index","Cultivar.Code","Genus.Code","Site.Type","Site.number"
"3175","1517","N/A","S84","TICO","Tilia cordata 'Greenspire'","Tilia","-73.642275","45.454729",6.9,7,0.0038465,"S84","Row","Public",3175,"TICO","TI","S","84"
"3176","3098","N/A","S84","ACSA","Acer saccharinum","Acer","-73.642044","45.454639",12.3,12,0.011304,"S84","Row","Public",3176,"ACSA","AC","S","84"
"3177","2403","N/A","S84","ACPL","Acer platanoides","Acer","-73.641936","45.454599",74.7,75,0.4415625,"S84","Row","Public",3177,"ACPL","AC","S","84"
"3178","3426","N/A","S85","ACPL","Acer platanoides 'Columnare'","Acer","-73.648364","45.457097",49.8,50,0.19625,"S85","Row","Public",3178,"ACPL","AC","S","85"
"3179","2405","N/A","S85","ACPL","Acer platanoides","Acer","-73.648571","45.457168",68.6,69,0.3737385,"S85","Row","Public",3179,"ACPL","AC","S","85"
"3180","3561","N/A","S85","ACPL","Acer platanoides","Acer","-73.64875","45.457244",71.4,71,0.3957185,"S85","Row","Public",3180,"ACPL","AC","S","85"
"3181","3294","N/A","S85","FRAM","Fraxinus americana","Fraxinus","-73.649123","45.457392",43.7,44,0.151976,"S85","Row","Public",3181,"FRAM","FR","S","85"
"3182","3562","N/A","S85","ACPL","Acer platanoides","Acer","-73.649326","45.457469",69.7,70,0.38465,"S85","Row","Public",3182,"ACPL","AC","S","85"
"3183","2668","N/A","S85","PNRE","Pinus resinosa","Pinus","-73.649589","45.457563",25.3,25,0.0490625,"S85","Row","Public",3183,"PNRE","PN","S","85"
"3184","3563","N/A","S85","ACPL","Acer platanoides","Acer","-73.649695","45.457612",65,65,0.3316625,"S85","Row","Public",3184,"ACPL","AC","S","85"
"3185","3295","N/A","S85","FRAM","Fraxinus americana","Fraxinus","-73.649876","45.457679",40.3,40,0.1256,"S85","Row","Public",3185,"FRAM","FR","S","85"
"3186","1143","N/A","S85","PRNI","Prunus nigra","Prunus","-73.649969","45.45772",12.8,13,0.0132665,"S85","Row","Public",3186,"PRNI","PR","S","85"
"3187","3932","N/A","S85","FRPE","Fraxinus pennsylvanica 'Summit'","Fraxinus","-73.650152","45.457787",29,29,0.0660185,"S85","Row","Public",3187,"FRPE","FR","S","85"
"3188","3933","N/A","S85","FRPE","Fraxinus pennsylvanica 'Summit'","Fraxinus","-73.650267","45.457827",21.7,22,0.037994,"S85","Row","Public",3188,"FRPE","FR","S","85"
"3189","3564","N/A","S85","ACPL","Acer platanoides","Acer","-73.650589","45.457953",65.8,66,0.341946,"S85","Row","Public",3189,"ACPL","AC","S","85"
"3190","3261","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.640526","45.466528",48.4,48,0.180864,"S86","Row","Public",3190,"GLTR","GL","S","86"
"3191","1428","N/A","S86","ACPL","Acer platanoides 'Emerald Queen'","Acer","-73.64074","45.466613",32.3,32,0.080384,"S86","Row","Public",3191,"ACPL","AC","S","86"
"3192","2738","N/A","S86","ULPU","Ulmus pumila","Ulmus","-73.640849","45.466662",74.9,75,0.4415625,"S86","Row","Public",3192,"ULPU","UL","S","86"
"3193","3262","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.640997","45.466712",55.3,55,0.2374625,"S86","Row","Public",3193,"GLTR","GL","S","86"
"3194","1447","N/A","S86","ACPL","Acer platanoides 'Emerald Queen'","Acer","-73.64114","45.46677",30.3,30,0.07065,"S86","Row","Public",3194,"ACPL","AC","S","86"
"3195","3263","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.64175","45.466999",75.6,76,0.453416,"S86","Row","Public",3195,"GLTR","GL","S","86"
"3196","3264","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.641867","45.467048",43.6,44,0.151976,"S86","Row","Public",3196,"GLTR","GL","S","86"
"3197","3265","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.641988","45.467093",58.5,59,0.2732585,"S86","Row","Public",3197,"GLTR","GL","S","86"
"3198","3266","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.64226","45.467201",57.8,58,0.264074,"S86","Row","Public",3198,"GLTR","GL","S","86"
"3199","3267","N/A","S86","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.642446","45.467268",65.1,65,0.3316625,"S86","Row","Public",3199,"GLTR","GL","S","86"
"3200","1850","N/A","S86","TICO","Tilia cordata","Tilia","-73.642562","45.467313",56.5,57,0.2550465,"S86","Row","Public",3200,"TICO","TI","S","86"
"3201","1851","N/A","S86","TICO","Tilia cordata","Tilia","-73.642649","45.467349",45.4,45,0.1589625,"S86","Row","Public",3201,"TICO","TI","S","86"
"3202","3268","N/A","S87","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.628325","45.461912",54.2,54,0.228906,"S87","Row","Public",3202,"GLTR","GL","S","87"
"3203","3270","N/A","S87","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.628526","45.461989",38.6,39,0.1193985,"S87","Row","Public",3203,"GLTR","GL","S","87"
"3204","3870","N/A","S87","GLTR","Gleditsia triacanthos 'Skyline'","Gleditsia","-73.628651","45.462043",31.3,31,0.0754385,"S87","Row","Public",3204,"GLTR","GL","S","87"
"3205","3271","N/A","S87","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.628861","45.462123",53,53,0.2205065,"S87","Row","Public",3205,"GLTR","GL","S","87"
"3206","1544","N/A","S87","GLTR","Gleditsia triacanthos 'Imperial'","Gleditsia","-73.629141","45.462227",55,55,0.2374625,"S87","Row","Public",3206,"GLTR","GL","S","87"
"3207","3272","N/A","S87","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.62925","45.462271",60.1,60,0.2826,"S87","Row","Public",3207,"GLTR","GL","S","87"
"3208","3273","N/A","S87","GLTR","Gleditsia triacanthos var. inermis","Gleditsia","-73.629559","45.462393",57.8,58,0.264074,"S87","Row","Public",3208,"GLTR","GL","S","87"
"3209","1289","N/A","S87","GLTR","Gleditsia triacanthos","Gleditsia","-73.629893","45.462519",46.6,47,0.1734065,"S87","Row","Public",3209,"GLTR","GL","S","87"
"3210","3099","N/A","S88","ACSA","Acer saccharinum","Acer","-73.633609","45.46385",70.1,70,0.38465,"S88","Row","Public",3210,"ACSA","AC","S","88"
"3211","3100","N/A","S88","ACSA","Acer saccharinum","Acer","-73.633775","45.463922",67.1,67,0.3523865,"S88","Row","Public",3211,"ACSA","AC","S","88"
"3212","1375","N/A","S88","ACPL","Acer platanoides 'Deborah'","Acer","-73.634054","45.464025",37.7,38,0.113354,"S88","Row","Public",3212,"ACPL","AC","S","88"
"3213","3565","N/A","S88","ACPL","Acer platanoides","Acer","-73.634171","45.46407",64.6,65,0.3316625,"S88","Row","Public",3213,"ACPL","AC","S","88"
"3214","1275","N/A","S88","MASY","Malus sylvestris","Malus","-73.634289","45.464118",22.5,23,0.0415265,"S88","Row","Public",3214,"MASY","MA","S","88"
"3215","3566","N/A","S88","ACPL","Acer platanoides","Acer","-73.634438","45.464173",59.6,60,0.2826,"S88","Row","Public",3215,"ACPL","AC","S","88"
"3216","3101","N/A","S88","ACSA","Acer saccharinum","Acer","-73.634558","45.464222",94.4,94,0.693626,"S88","Row","Public",3216,"ACSA","AC","S","88"
"3217","3102","N/A","S88","ACSA","Acer saccharinum","Acer","-73.634861","45.464339",61.2,61,0.2920985,"S88","Row","Public",3217,"ACSA","AC","S","88"
"3218","3134","N/A","S88","ACSA","Acer saccharinum","Acer","-73.634983","45.464388",137.2,137,1.4733665,"S88","Row","Public",3218,"ACSA","AC","S","88"
"3219","3135","N/A","S88","ACSA","Acer saccharinum","Acer","-73.635102","45.464429",49.3,49,0.1884785,"S88","Row","Public",3219,"ACSA","AC","S","88"
"3220","1376","N/A","S88","ACPL","Acer platanoides 'Deborah'","Acer","-73.635247","45.464487",34.8,35,0.0961625,"S88","Row","Public",3220,"ACPL","AC","S","88"
"3221","3136","N/A","S88","ACSA","Acer saccharinum","Acer","-73.635449","45.464563",89.5,90,0.63585,"S88","Row","Public",3221,"ACSA","AC","S","88"
"3222","3137","N/A","S88","ACSA","Acer saccharinum","Acer","-73.635798","45.464702",75.1,75,0.4415625,"S88","Row","Public",3222,"ACSA","AC","S","88"
"3223","4034","N/A","S88","ACSA","Acer saccharinum","Acer","-73.636078","45.464815",49.5,50,0.19625,"S88","Row","Public",3223,"ACSA","AC","S","88"
"3224","3082","N/A","S88","ACSA","Acer saccharinum","Acer","-73.636235","45.464873",66.4,66,0.341946,"S88","Row","Public",3224,"ACSA","AC","S","88"
"3225","3083","N/A","S88","ACSA","Acer saccharinum","Acer","-73.636458","45.464958",67.2,67,0.3523865,"S88","Row","Public",3225,"ACSA","AC","S","88"
"3226","3296","N/A","S89","FRAM","Fraxinus americana","Fraxinus","-73.633346","45.463783",43.1,43,0.1451465,"S89","Row","Public",3226,"FRAM","FR","S","89"
"3227","3084","N/A","S89","ACSA","Acer saccharinum","Acer","-73.631432","45.462998",79.4,79,0.4899185,"S89","Row","Public",3227,"ACSA","AC","S","89"
"3228","1989","N/A","S89","FRPE","Fraxinus pennsylvanica 'Marshall Seedless'","Fraxinus","-73.631549","45.463052",27.2,27,0.0572265,"S89","Row","Public",3228,"FRPE","FR","S","89"
"3229","3567","N/A","S89","ACPL","Acer platanoides","Acer","-73.631657","45.463092",58.5,59,0.2732585,"S89","Row","Public",3229,"ACPL","AC","S","89"
"3230","3568","N/A","S89","ACPL","Acer platanoides","Acer","-73.631754","45.463138",NA,0,0,"S89","Row","Public",3230,"ACPL","AC","S","89"
